ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Example_ID
83A-mts,mts,83A,1,83A-1,,Ferreira-2001[114],
84A-mts,mts,84A,4,84A-4,,Ferreira-2001[116-117],
86A-mts,mts,86A,1,86A-1,,Ferreira-2001[44],
87A-mts,mts,87A,2,87A-2,,Ferreira-2001[86],
89A-mts,mts,89A,2,89A-2,,Ferreira-2001[109],
92A-mts,mts,92A,6,92A-6,,Ferreira-2001[79],
97A-mts,mts,97A,2,97A-2,,,
105A-mts,mts,105A,2,105A-2,,"Ferreira-2001[50, 109, 115]",
112A-mts,mts,112A,1,112A-1,,Ferreira-2001[74],
116A-mts,mts,116A,2,116A-2,,Ferreira-2001[79],
124A-mts,mts,124A,4,124A-4,,Ferreira-2001[71-2],
143A-mts,mts,143A,4,143A-4,,Ferreira-2001[74],
143E-mts,mts,143E,4,143E-4,,Ferreira-2001[74],
143F-mts,mts,143F,2,143F-2,,Ferreira-2001[74],
143G-mts,mts,143G,4,143G-4,,Ferreira-2001[74],
144A-mts,mts,144A,20,144A-20,,Ferreira-2001[74],
144L-mts,mts,144L,6,144L-6,,Ferreira-2001[74],
144P-mts,mts,144P,4,144P-4,,Ferreira-2001[74],
144Q-mts,mts,144Q,4,144Q-4,,Ferreira-2001[74],
144R-mts,mts,144R,8,144R-8,,Ferreira-2001[74],
144S-mts,mts,144S,2,144S-2,,Ferreira-2001[74],
33A-mtt,mtt,33A,2,33A-2,,Goddard-and-Bragdon-1988[490],
57A-mtt,mtt,57A,1,57A-1,,Goddard-and-Bragdon-1988[498],
81A-mtt,mtt,81A,7,81A-7,,Goddard-and-Bragdon-1988[586],
82A-mtt,mtt,82A,3,82A-3,,Goddard-and-Bragdon-1988[586],
83A-mtt,mtt,83A,3,83A-3,,Goddard-and-Bragdon-1988[586],
84A-mtt,mtt,84A,6,84A-6,,Goddard-and-Bragdon-1988[586],
85A-mtt,mtt,85A,2,85A-2,,Goddard-and-Bragdon-1988[588],
86A-mtt,mtt,86A,2,86A-2,,Goddard-and-Bragdon-1988[588],
88A-mtt,mtt,88A,1,88A-1,,Goddard-and-Bragdon-1988[508],
92A-mtt,mtt,92A,6,92A-6,,Goddard-and-Bragdon-1988[545],
95A-mtt,mtt,95A,5,95A-5,,,
96A-mtt,mtt,96A,5,96A-5,,,
97A-mtt,mtt,97A,5,97A-5,,,
116A-mtt,mtt,116A,2,116A-2,,Goddard-and-Bragdon-1988[545],
129A-mtt,mtt,129A,2,129A-2,"ARM: muhpit ""an arm"" HAND: m'nutche, menutcheg ""the hand"" wunnutcheg, wunnutch ""his hand""",Trumbull-1903,
130A-mtt,mtt,130A,2,130A-2,"pohchanutcheg ""finger"" pohchanitch ""finger""",Trumbull-1903,
26A-mtu,mtu,26A,2,26A-2,,Lawes-1888[passim],
33A-mtu,mtu,33A,6,33A-6,,Lawes-1888[3-4],
37A-mtu,mtu,37A,1,37A-1,,Lawes-1888[2],
38A-mtu,mtu,38A,2,38A-2,,Lawes-1888[passim],
51A-mtu,mtu,51A,9,51A-9,,Lawes-1888[5],
57A-mtu,mtu,57A,2,57A-2,,Lawes-1888[4],
63A-mtu,mtu,63A,2,63A-2,,Lister-Turner-and-Clark-1930,
65A-mtu,mtu,65A,2,65A-2,,Bybee-et-al-1994,
66A-mtu,mtu,66A,4,66A-4,,Bybee-et-al-1994,
67A-mtu,mtu,67A,2,67A-2,,Bybee-et-al-1994,
68A-mtu,mtu,68A,3,68A-3,,"Bybee-et-al-1994[64-65, 328, quoting Lister-Turner and Clark n.d.:14, 16-17]",
69A-mtu,mtu,69A,5,69A-5,,Lawes-1888[passim],
81A-mtu,mtu,81A,1,81A-1,,"Lawes-1888[15, passim]",
82A-mtu,mtu,82A,1,82A-1,,"Lawes-1888[15, passim]",
83A-mtu,mtu,83A,1,83A-1,,"Lawes-1888[15, passim]",
85A-mtu,mtu,85A,1,85A-1,,Lawes-1888[5],
86A-mtu,mtu,86A,1,86A-1,,Lawes-1888[4],
87A-mtu,mtu,87A,2,87A-2,,Lawes-1888[5],
92A-mtu,mtu,92A,2,92A-2,,Lawes-1888[15],
93A-mtu,mtu,93A,2,93A-2,,Lawes-1888[15],
95A-mtu,mtu,95A,1,95A-1,,,
97A-mtu,mtu,97A,2,97A-2,,,
112A-mtu,mtu,112A,2,112A-2,,Lawes-1888[61],
116A-mtu,mtu,116A,1,116A-1,,Lawes-1888[15],
117A-mtu,mtu,117A,4,117A-4,,Lister-Turner-and-Clark-1930,
118A-mtu,mtu,118A,3,118A-3,,Lister-Turner-and-Clark-1930,
119A-mtu,mtu,119A,1,119A-1,,Lister-Turner-and-Clark-1930,
120A-mtu,mtu,120A,1,120A-1,,Lister-Turner-and-Clark-1930,igt-1234
121A-mtu,mtu,121A,3,121A-3,,Lister-Turner-and-Clark-1930,
143A-mtu,mtu,143A,6,143A-6,,Lawes-1888[61],
143E-mtu,mtu,143E,1,143E-1,,Lawes-1888[61],
143F-mtu,mtu,143F,1,143F-1,,Lawes-1888[61],
143G-mtu,mtu,143G,4,143G-4,,Lawes-1888[61],
144A-mtu,mtu,144A,16,144A-16,,Lawes-1888[passim],
144L-mtu,mtu,144L,15,144L-15,,Lawes-1888[passim],
144M-mtu,mtu,144M,20,144M-20,,Lawes-1888[passim],
144S-mtu,mtu,144S,1,144S-1,,Lawes-1888[passim],
33A-mua,mua,33A,1,33A-1,,Woodward-1926[272],
69A-mua,mua,69A,1,69A-1,,Woodward-1926[289-290],
81A-mua,mua,81A,2,81A-2,,Woodward-1926[passim],
82A-mua,mua,82A,1,82A-1,,Woodward-1926[passim],
83A-mua,mua,83A,2,83A-2,,Woodward-1926[passim],
85A-mua,mua,85A,2,85A-2,,Woodward-1926[309-310],
86A-mua,mua,86A,2,86A-2,,"Katupha-1983[156, 161]",
87A-mua,mua,87A,2,87A-2,,Woodward-1926[275],
88A-mua,mua,88A,6,88A-6,,Woodward-1926[285],
89A-mua,mua,89A,2,89A-2,,Woodward-1926[279],
95A-mua,mua,95A,4,95A-4,,,
97A-mua,mua,97A,4,97A-4,,,
101A-mua,mua,101A,2,101A-2,,Woodward-1926[281],
112A-mua,mua,112A,1,112A-1,,Woodward-1926[295-296],
143A-mua,mua,143A,3,143A-3,,Woodward-1926[295-296],
143E-mua,mua,143E,2,143E-2,,Woodward-1926[295-296],
143F-mua,mua,143F,4,143F-4,,Woodward-1926[295-296],
143G-mua,mua,143G,4,143G-4,,Woodward-1926[295-296],
144A-mua,mua,144A,20,144A-20,,Woodward-1926[295-296],
144D-mua,mua,144D,5,144D-5,,Woodward-1926[295-296],
144H-mua,mua,144H,4,144H-4,,Woodward-1926[295-296],
144I-mua,mua,144I,2,144I-2,,Woodward-1926[295-296],
144J-mua,mua,144J,7,144J-7,,Woodward-1926[295-296],
144K-mua,mua,144K,4,144K-4,,Woodward-1926[295-296],
43A-mud,mud,43A,1,43A-1,tà ‘3 rd pronoun’ -áā ‘near 1’ -ū ‘near 2’ (or anaphoric) i’á ‘distant’ attached noun class markers,Parker-1986[132],
57A-mud,mud,57A,2,57A-2,,Parker-1989[146],
86A-mud,mud,86A,2,86A-2,,Parker-1989[161-162],
87A-mud,mud,87A,2,87A-2,,Parker-1989[160],
88A-mud,mud,88A,2,88A-2,,"Parker-1989[160, 163]",
89A-mud,mud,89A,2,89A-2,,Parker-1989[160],
90A-mud,mud,90A,1,90A-1,,Parker-1989[173-174],
90C-mud,mud,90C,1,90C-1,,Parker-1989[173-174],
96A-mud,mud,96A,5,96A-5,,,
106A-mud,mud,106A,4,106A-4,,Parker-1986[149-150],
57A-mug,mug,57A,1,57A-1,,ZGraggen-1969[242],
69A-mug,mug,69A,4,69A-4,,ZGraggen-1969[281-281],
112A-mug,mug,112A,1,112A-1,,ZGraggen-1969[284],
143A-mug,mug,143A,3,143A-3,,ZGraggen-1969[284],
143E-mug,mug,143E,2,143E-2,,ZGraggen-1969[284],
143F-mug,mug,143F,4,143F-4,,ZGraggen-1969[284],
143G-mug,mug,143G,4,143G-4,,ZGraggen-1969[284],
27A-muh,muh,27A,1,27A-1,,Rose-2003,
1A-mui,mui,1A,3,1A-3,,Aschmann-1993;Walton-and-Walton-1967,
2A-mui,mui,2A,2,2A-2,,Aschmann-1993;Walton-and-Walton-1967,
3A-mui,mui,3A,3,3A-3,,Aschmann-1993;Walton-and-Walton-1967,
4A-mui,mui,4A,4,4A-4,,Aschmann-1993;Walton-and-Walton-1967,
5A-mui,mui,5A,2,5A-2,,Aschmann-1993;Walton-and-Walton-1967,
6A-mui,mui,6A,1,6A-1,,Aschmann-1993;Walton-and-Walton-1967,
7A-mui,mui,7A,1,7A-1,,Aschmann-1993;Walton-and-Walton-1967,
8A-mui,mui,8A,1,8A-1,,Aschmann-1993;Walton-and-Walton-1967,
9A-mui,mui,9A,3,9A-3,,Aschmann-1993[10],
11A-mui,mui,11A,1,11A-1,,Aschmann-1993;Walton-and-Walton-1967,
12A-mui,mui,12A,1,12A-1,,Aschmann-1993;Walton-and-Walton-1967,
13A-mui,mui,13A,2,13A-2,,Aschmann-1993;Walton-and-Walton-1967,
18A-mui,mui,18A,1,18A-1,,Aschmann-1993;Walton-and-Walton-1967,
19A-mui,mui,19A,1,19A-1,,Aschmann-1993;Walton-and-Walton-1967,
26A-mui,mui,26A,3,26A-3,,Walton-and-Walton-1975[passim],
33A-mui,mui,33A,2,33A-2,,Walton-and-Walton-1975[52-53],
37A-mui,mui,37A,3,37A-3,,Walton-and-Walton-1975[52-53],
51A-mui,mui,51A,1,51A-1,,Walton-and-Walton-1975[56-58],
57A-mui,mui,57A,1,57A-1,,Walton-and-Walton-1975[52-53],
69A-mui,mui,69A,2,69A-2,,Walton-and-Walton-1975[44-46],
82A-mui,mui,82A,1,82A-1,,Walton-and-Walton-1975[28],
83A-mui,mui,83A,1,83A-1,,Walton-and-Walton-1975[28],
93A-mui,mui,93A,1,93A-1,,"Walton-and-Walton-1975[23-24, passim]",
112A-mui,mui,112A,1,112A-1,,Walton-and-Walton-1975[44-47],
129A-mui,mui,129A,2,129A-2,"ARM: nókkɨ-gai ""arm"" HAND: úse ""hand""",Huber-and-Reed-1992,
130A-mui,mui,130A,2,130A-2,"úse-gai ""finger""",Huber-and-Reed-1992,
143A-mui,mui,143A,4,143A-4,,Walton-and-Walton-1975[44-47],
143E-mui,mui,143E,4,143E-4,,Walton-and-Walton-1975[44-47],
143F-mui,mui,143F,2,143F-2,,Walton-and-Walton-1975[44-47],
143G-mui,mui,143G,4,143G-4,,Walton-and-Walton-1975[44-47],
144A-mui,mui,144A,20,144A-20,,Walton-and-Walton-1975[44-47],
144L-mui,mui,144L,21,144L-21,,Walton-and-Walton-1975[44-47],
10A-mul,mul,10A,2,10A-2,,Wang-and-Zheng-1993,
41A-mul,mul,41A,2,41A-2,pronominal and adnominal differentiated: ni 5 hui 5 naːi 6 ka 6 proximal distal,Wang-and-Guoqiao-1993[52],
42A-mul,mul,42A,2,42A-2,pronominal and adnominal differentiated: ni 5 hui 5 naːi 6 ka 6 proximal distal,Wang-and-Guoqiao-1993[52],
70A-mul,mul,70A,5,70A-5,,Jung-and-Guoqiao-1993[passim],
71A-mul,mul,71A,2,71A-2,,Jung-and-Guoqiao-1993[37],
72A-mul,mul,72A,4,72A-4,,Jung-and-Guoqiao-1993[100-101],
110A-mul,mul,110A,1,110A-1,,Wang-and-Zheng-1993[85-86],
111A-mul,mul,111A,1,111A-1,,Wang-and-Zheng-1993[85-86],
1A-mum,mum,1A,3,1A-3,,Shimizu-1983,
2A-mum,mum,2A,2,2A-2,,Shimizu-1983,
3A-mum,mum,3A,3,3A-3,,Shimizu-1983,
4A-mum,mum,4A,4,4A-4,,Shimizu-1983,
5A-mum,mum,5A,2,5A-2,,Shimizu-1983,
6A-mum,mum,6A,1,6A-1,,Shimizu-1983,
7A-mum,mum,7A,3,7A-3,,Shimizu-1983,
8A-mum,mum,8A,2,8A-2,,Shimizu-1983,
11A-mum,mum,11A,1,11A-1,,Shimizu-1983,
12A-mum,mum,12A,2,12A-2,,Shimizu-1983,
13A-mum,mum,13A,3,13A-3,,Shimizu-1983,
18A-mum,mum,18A,1,18A-1,,Shimizu-1983,
19A-mum,mum,19A,3,19A-3,,Shimizu-1983,
26A-mum,mum,26A,1,26A-1,,Shimizu-1983[passim],
33A-mum,mum,33A,7,33A-7,,Shimizu-1983[80],
37A-mum,mum,37A,1,37A-1,,Shimizu-1983[79],
38A-mum,mum,38A,2,38A-2,,Shimizu-1983[79],
44A-mum,mum,44A,6,44A-6,,Shimizu-1983[57],
48A-mum,mum,48A,2,48A-2,,Shimizu-1983[75],
51A-mum,mum,51A,9,51A-9,,Shimizu-1983[passim],
57A-mum,mum,57A,4,57A-4,,Shimizu-1983[87-90],
69A-mum,mum,69A,3,69A-3,,Shimizu-1983[113],
70A-mum,mum,70A,5,70A-5,,Shimuzu-1983[117-118],
71A-mum,mum,71A,1,71A-1,,Shimuzu-1983[119],
72A-mum,mum,72A,3,72A-3,,Shimuzu-1983[118-120],
81A-mum,mum,81A,2,81A-2,,"Shimizu-1983[102, passim]",
82A-mum,mum,82A,1,82A-1,,"Shimizu-1983[133, passim]",
83A-mum,mum,83A,2,83A-2,,"Shimizu-1983[99, passim]",
85A-mum,mum,85A,2,85A-2,,"Shimizu-1983[75, 138]",
86A-mum,mum,86A,3,86A-3,,Shimizu-1983[82],
87A-mum,mum,87A,2,87A-2,,Shimizu-1983[91],
88A-mum,mum,88A,2,88A-2,,Shimizu-1983[79],
89A-mum,mum,89A,2,89A-2,,Shimizu-1983[79],
90A-mum,mum,90A,1,90A-1,,Shimizu-1983[95],
90C-mum,mum,90C,1,90C-1,,Shimizu-1983[95],
92A-mum,mum,92A,2,92A-2,,Shimizu-1983[102],
93A-mum,mum,93A,2,93A-2,,"Shimizu-1983[139, passim]",
95A-mum,mum,95A,4,95A-4,,,
96A-mum,mum,96A,4,96A-4,,,
97A-mum,mum,97A,4,97A-4,,,
100A-mum,mum,100A,1,100A-1,,Shimizu-1983[121-23],
101A-mum,mum,101A,4,101A-4,,Shimizu-1983[passim],
102A-mum,mum,102A,1,102A-1,,Shimizu-1983[121-23],
103A-mum,mum,103A,1,103A-1,,Shimizu-1983[121-23],
104A-mum,mum,104A,1,104A-1,,Shimizu-1983[121-23],
107A-mum,mum,107A,2,107A-2,,Shimizu-1983[99-141],
112A-mum,mum,112A,2,112A-2,,Shimizu-1983[passim],
116A-mum,mum,116A,1,116A-1,,Shimizu-1983[102],
129A-mum,mum,129A,1,129A-1,"ARM: náá ""arm ... hand"" ná ""arm ... hand"" HAND: náá ""arm ... hand"" ná ""arm ... hand""",Shimizu-1983,
130A-mum,mum,130A,2,130A-2,"zhéná ""(children of hand) finger""",Shimizu-1983,
143A-mum,mum,143A,15,143A-15,,"Shimizu-1983[102-111, 126]",
143C-mum,mum,143C,2,143C-2,,"Shimizu-1983[102-111, 126]",
143E-mum,mum,143E,1,143E-1,,"Shimizu-1983[102-111, 126]",
143F-mum,mum,143F,1,143F-1,,"Shimizu-1983[102-111, 126]",
143G-mum,mum,143G,4,143G-4,,"Shimizu-1983[102-111, 126]",
144A-mum,mum,144A,19,144A-19,,"Shimizu-1983[102-111, 126]",
144B-mum,mum,144B,6,144B-6,,"Shimizu-1983[102-111, 126]",
144D-mum,mum,144D,15,144D-15,,"Shimizu-1983[102-111, 126]",
144G-mum,mum,144G,2,144G-2,,"Shimizu-1983[102-111, 126]",
144H-mum,mum,144H,4,144H-4,,"Shimizu-1983[102-111, 126]",
144I-mum,mum,144I,5,144I-5,,"Shimizu-1983[102-111, 126]",
144J-mum,mum,144J,7,144J-7,,"Shimizu-1983[102-111, 126]",
144K-mum,mum,144K,2,144K-2,,"Shimizu-1983[102-111, 126]",
1A-mun,mun,1A,4,1A-4,,Gumperz-and-Bilibiri-1957;Pinnow-1959;Sinha-1975,
2A-mun,mun,2A,2,2A-2,,Gumperz-and-Bilibiri-1957;Pinnow-1959;Sinha-1975,
3A-mun,mun,3A,4,3A-4,,Gumperz-and-Bilibiri-1957;Pinnow-1959;Sinha-1975,
4A-mun,mun,4A,2,4A-2,,Gumperz-and-Bilibiri-1957;Pinnow-1959;Sinha-1975,
5A-mun,mun,5A,2,5A-2,,Gumperz-and-Bilibiri-1957;Pinnow-1959;Sinha-1975,
6A-mun,mun,6A,1,6A-1,,Gumperz-and-Bilibiri-1957;Pinnow-1959;Sinha-1975,
7A-mun,mun,7A,1,7A-1,,Gumperz-and-Bilibiri-1957;Pinnow-1959;Sinha-1975,
8A-mun,mun,8A,2,8A-2,,Gumperz-and-Bilibiri-1957;Pinnow-1959;Sinha-1975,
9A-mun,mun,9A,2,9A-2,,Osada-1992[26],
10A-mun,mun,10A,1,10A-1,,Osada-1992,
11A-mun,mun,11A,1,11A-1,,Gumperz-and-Bilibiri-1957;Pinnow-1959;Sinha-1975,
12A-mun,mun,12A,2,12A-2,,Gumperz-and-Bilibiri-1957;Pinnow-1959;Sinha-1975,
13A-mun,mun,13A,1,13A-1,,Gumperz-and-Bilibiri-1957;Pinnow-1959;Sinha-1975,
14A-mun,mun,14A,1,14A-1,,Cook-1965,
15A-mun,mun,15A,3,15A-3,,Cook-1965,
16A-mun,mun,16A,3,16A-3,,Cook-1965,
18A-mun,mun,18A,1,18A-1,,Gumperz-and-Bilibiri-1957;Pinnow-1959;Sinha-1975,
19A-mun,mun,19A,1,19A-1,,Gumperz-and-Bilibiri-1957;Pinnow-1959;Sinha-1975,
20A-mun,mun,20A,1,20A-1,,Osada-1992;Sinha-1975,
21A-mun,mun,21A,1,21A-1,,Osada-1992;Sinha-1975,
21B-mun,mun,21B,1,21B-1,,Osada-1992;Sinha-1975,
22A-mun,mun,22A,4,22A-4,,Osada-1992;Sinha-1975,
23A-mun,mun,23A,3,23A-3,,Sinha-1975,
24A-mun,mun,24A,2,24A-2,,Sinha-1975,
25A-mun,mun,25A,5,25A-5,,Sinha-1975,
25B-mun,mun,25B,2,25B-2,,Sinha-1975,
26A-mun,mun,26A,2,26A-2,,Osada-1992[passim];Sinha-1975[passim],
28A-mun,mun,28A,1,28A-1,,Osada-1992,
29A-mun,mun,29A,3,29A-3,,Osada-1992,
30A-mun,mun,30A,2,30A-2,,"Bhattacharya-1976;Osada-1992[44-45, 48, 65, 69]",
31A-mun,mun,31A,3,31A-3,,"Bhattacharya-1976;Osada-1992[44-45, 48, 65, 69]",
32A-mun,mun,32A,2,32A-2,,"Bhattacharya-1976;Osada-1992[44-45, 48, 65, 69]",
33A-mun,mun,33A,2,33A-2,,Sinha-1975[60],
35A-mun,mun,35A,3,35A-3,,Osada-1992[64-65],
37A-mun,mun,37A,5,37A-5,,Sinha-1975[passim],
38A-mun,mun,38A,5,38A-5,,Sinha-1975[passim],
39A-mun,mun,39A,5,39A-5,,Osada-1992[64],
40A-mun,mun,40A,5,40A-5,,"Osada-1992[104, 64]",
43A-mun,mun,43A,1,43A-1,ay ‘3 rd pronoun’ niy ‘proximate’ iniy ‘medial’ hiniy ‘remote’,"Osada-1992[64, 68]",
44A-mun,mun,44A,3,44A-3,,Cook-1965[130],
46A-mun,mun,46A,1,46A-1,,Osada-1992[78-81],
48A-mun,mun,48A,2,48A-2,,Cook-1965[205],
49A-mun,mun,49A,7,49A-7,,"Osada-1992[46-55, 64-66, 127-129];Sinha-1975[60-64, 111, 115-117, 120-125]",
50A-mun,mun,50A,2,50A-2,,"Osada-1992[46-55, 64-66, 127-129];Sinha-1975[60-64, 111, 115-117, 120-125]",
51A-mun,mun,51A,9,51A-9,,Sinha-1975[108-109],
52A-mun,mun,52A,2,52A-2,,Osada-1992,
53A-mun,mun,53A,3,53A-3,,Osada-1992,
54A-mun,mun,54A,2,54A-2,,Abbi-1992[79],
57A-mun,mun,57A,2,57A-2,,"Sinha-1975[61, 114]",
63A-mun,mun,63A,1,63A-1,,Hoffmann-1903,
64A-mun,mun,64A,1,64A-1,,"Osada-1992[132, 151]",
69A-mun,mun,69A,2,69A-2,,"Sinha-1975[80, 82];Osada-1992[86-88, 95-97, 102-103]",
70A-mun,mun,70A,1,70A-1,,"Nottrott-1882[31];Osada-1992[86-88, 103];Sinha-1975[161-162]",
71A-mun,mun,71A,4,71A-4,,Nottrott-1882[50-51];Osada-1992[86-88];Sinha-1975[158],
73A-mun,mun,73A,1,73A-1,,"Osada-1992[88, 103]",igt-3125
74A-mun,mun,74A,2,74A-2,,Nottrott-1882[53],
75A-mun,mun,75A,3,75A-3,,Nottrott-1882[60],
76A-mun,mun,76A,3,76A-3,,"Nottrott-1882[53, 60];Sinha-1975[88f., 119]",
77A-mun,mun,77A,1,77A-1,,Osada-1992,
78A-mun,mun,78A,1,78A-1,,Osada-1992,
79A-mun,mun,79A,1,79A-1,,Osada-1992[119],igt-1839 igt-1840 igt-1841 igt-1842 igt-1843 igt-1844
79B-mun,mun,79B,5,79B-5,,,
80A-mun,mun,80A,1,80A-1,,Osada-1992,
81A-mun,mun,81A,1,81A-1,,"Osada-1992[46, 151];Sinha-1975[127, 130]",
82A-mun,mun,82A,1,82A-1,,"Osada-1992[46, 151];Sinha-1975[127, 130]",
83A-mun,mun,83A,1,83A-1,,"Osada-1992[46, 151];Sinha-1975[127, 130]",
85A-mun,mun,85A,1,85A-1,,"Osada-1992[46-61, 127-128];Sinha-1975[108]",
86A-mun,mun,86A,1,86A-1,,"Osada-1992[48];Sinha-1975[111, 115-116]",
87A-mun,mun,87A,1,87A-1,,"Sinha-1975[69, 117]",
88A-mun,mun,88A,1,88A-1,,Osada-1992[68];Sinha-1975[110],
89A-mun,mun,89A,1,89A-1,,"Sinha-1975[68, passim]",
90A-mun,mun,90A,2,90A-2,,Sinha-1975[117-118];Osada-1992[121],
90B-mun,mun,90B,1,90B-1,,Sinha-1975[117-118];Osada-1992[121],
91A-mun,mun,91A,3,91A-3,,Sinha-1975[119],
92A-mun,mun,92A,2,92A-2,,"Osada-1992[138];Sinha-1975[148-149, 160-161]",
93A-mun,mun,93A,2,93A-2,,Sinha-1975[161],
94A-mun,mun,94A,5,94A-5,,"Osada-1992[122, 133];Sinha-1975[137-138]",
95A-mun,mun,95A,1,95A-1,,,
96A-mun,mun,96A,1,96A-1,,,
97A-mun,mun,97A,1,97A-1,,,
98A-mun,mun,98A,1,98A-1,,"Osada-1992[51, 151]",igt-3565 igt-3566 igt-3567 igt-3568
99A-mun,mun,99A,1,99A-1,,"Osada-1992[62, 136]",igt-3565 igt-3566 igt-3567 igt-3568
100A-mun,mun,100A,2,100A-2,,Cook-1965[168],
101A-mun,mun,101A,3,101A-3,,Sinha-1975[passim],
102A-mun,mun,102A,5,102A-5,,Cook-1965[168],
103A-mun,mun,103A,2,103A-2,,Cook-1965[168],
104A-mun,mun,104A,3,104A-3,,Cook-1965[168],
106A-mun,mun,106A,2,106A-2,,Osada-2007,
107A-mun,mun,107A,1,107A-1,,"Cook-1965[141, 147]",
111A-mun,mun,111A,4,111A-4,,"Sinha-1975[70];Osada-1992[90, 94, 109-114]",
113A-mun,mun,113A,1,113A-1,,"Sinha-1975[156-157, passim]",
114A-mun,mun,114A,7,114A-7,,"Sinha-1975[156-157, passim]",
115A-mun,mun,115A,1,115A-1,,Osada-1992[79],
116A-mun,mun,116A,1,116A-1,,"Osada-1992[138];Sinha-1975[148-149, 160-161]",
117A-mun,mun,117A,1,117A-1,,Hoffmann-1903,
118A-mun,mun,118A,3,118A-3,,Hoffmann-1903,
119A-mun,mun,119A,1,119A-1,,Hoffmann-1903,
120A-mun,mun,120A,1,120A-1,,Hoffmann-1903,
121A-mun,mun,121A,1,121A-1,,Hoffmann-1903,igt-2764
136A-mun,mun,136A,1,136A-1,,Sinha-1975[10-11],
136B-mun,mun,136B,1,136B-1,,Sinha-1975[10-11],
137A-mun,mun,137A,1,137A-1,,Sinha-1975[10-11],
137B-mun,mun,137B,2,137B-2,,Sinha-1975[10-11],
143A-mun,mun,143A,1,143A-1,,"Sinha-1975[148, 156];Osada-1992[87-88, 137, 152]",
143E-mun,mun,143E,1,143E-1,,"Sinha-1975[148, 156];Osada-1992[87-88, 137, 152]",
143F-mun,mun,143F,4,143F-4,,"Sinha-1975[148, 156];Osada-1992[87-88, 137, 152]",
143G-mun,mun,143G,4,143G-4,,"Sinha-1975[148, 156];Osada-1992[87-88, 137, 152]",
144A-mun,mun,144A,7,144A-7,,"Sinha-1975[148, 156];Osada-1992[87-88, 137, 152]",
144B-mun,mun,144B,3,144B-3,,"Sinha-1975[148, 156];Osada-1992[87-88, 137, 152]",
144L-mun,mun,144L,3,144L-3,,"Sinha-1975[148, 156];Osada-1992[87-88, 137, 152]",
144P-mun,mun,144P,4,144P-4,,"Sinha-1975[148, 156];Osada-1992[87-88, 137, 152]",
144Q-mun,mun,144Q,4,144Q-4,,"Sinha-1975[148, 156];Osada-1992[87-88, 137, 152]",
144R-mun,mun,144R,1,144R-1,,"Sinha-1975[148, 156];Osada-1992[87-88, 137, 152]",
144S-mun,mun,144S,11,144S-11,,"Sinha-1975[148, 156];Osada-1992[87-88, 137, 152]",
9A-muo,muo,9A,1,9A-1,,Sokolovskaja-and-Nguyen-1987[18],
26A-mup,mup,26A,1,26A-1,,Frajzyngier-1993[passim],
33A-mup,mup,33A,7,33A-7,,Frajzyngier-1993[46],
36A-mup,mup,36A,1,36A-1,,Frajzyngier-1993[143],igt-412 igt-413
37A-mup,mup,37A,1,37A-1,,"Frajzyngier-1993[135, 169]",
38A-mup,mup,38A,1,38A-1,,"Frajzyngier-1993[136, 138]",
43A-mup,mup,43A,6,43A-6,"wúr (M), wàr (F) ‘3 rd human pronouns’ ɗə́-sə̀ ‘proximate’ ɗə́-sə́ ‘remote’, also used as 3 rd non-human pronouns","Frajzyngier-1993[54, 83]",
44A-mup,mup,44A,1,44A-1,,"Frajzyngier-1993[84-87, 106]",
47A-mup,mup,47A,1,47A-1,,Frajzyngier-1993[118-125],
48A-mup,mup,48A,3,48A-3,,"Frajzyngier-1993[192, 201-3, 216-28]",
51A-mup,mup,51A,9,51A-9,,Frajzyngier-1993[passim],
52A-mup,mup,52A,2,52A-2,,Frajzyngier-1993,
53A-mup,mup,53A,4,53A-4,,Frajzyngier-1993[77 and 153],
55A-mup,mup,55A,1,55A-1,,Frajzyngier-1993,
57A-mup,mup,57A,4,57A-4,,Frajzyngier-1993[passim],
60A-mup,mup,60A,5,60A-5,,Frajzyngier-1993,
64A-mup,mup,64A,2,64A-2,,Frajzyngier-1993[163-4],
69A-mup,mup,69A,5,69A-5,,Frajzyngier-1993[passim],
70A-mup,mup,70A,4,70A-4,,Jungraithmayr-1963[35],
79A-mup,mup,79A,4,79A-4,,Frajzyngier-1993,
79B-mup,mup,79B,5,79B-5,,,
80A-mup,mup,80A,2,80A-2,,Frajzyngier-1993[59-60],igt-1158 igt-1159 igt-20 igt-2202 igt-2203 igt-887 igt-888 igt-889 igt-890 igt-891 igt-892
81A-mup,mup,81A,2,81A-2,,Frajzyngier-1993[178],
82A-mup,mup,82A,1,82A-1,,Frajzyngier-1993[178],
83A-mup,mup,83A,2,83A-2,,Frajzyngier-1993[178],
84A-mup,mup,84A,1,84A-1,,Frajzyngier-1993[255ff],
85A-mup,mup,85A,2,85A-2,,"Frajzyngier-1993[73, 192]",
86A-mup,mup,86A,2,86A-2,,"Frajzyngier-1993[135, 149]",
87A-mup,mup,87A,2,87A-2,,Frajzyngier-1993[135],
88A-mup,mup,88A,2,88A-2,,Frajzyngier-1993[135],
89A-mup,mup,89A,2,89A-2,,Frajzyngier-1993[153],
90A-mup,mup,90A,1,90A-1,,"Frajzyngier-1993[135, 197]",
90C-mup,mup,90C,1,90C-1,,"Frajzyngier-1993[135, 197]",
